year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
2016,ARM,ALL,292130,119,0.0000037%
2016,ARM,ALL,292142,864,0.000027%
2016,ARM,ALL,292144,9339,0.00029%
2016,ARM,ALL,292145,84,0.0000026%
2016,ARM,ALL,292149,778,0.000024%
2016,ARM,ALL,292151,8274,0.00026%
2016,ARM,ALL,292159,1306,0.000041%
2016,ARM,ALL,292211,1977,0.000062%
2016,ARM,ALL,292212,5235,0.00016%
2016,ARM,ALL,292213,2180,0.000068%
2016,ARM,ALL,292219,3010,0.000094%
2016,ARM,ALL,292229,3391,0.00011%
2016,ARM,ALL,292230,508,0.000016%
2016,ARM,ALL,292241,150889,0.0047%
