year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
2004,ARM,IRN,ALL,97510934.55,0.21%
2004,ARM,IRQ,ALL,63653,0.00013%
2004,ARM,ISR,ALL,100518951.46,0.21%
2004,ARM,JOR,ALL,3980.05,0.0000084%
2004,ARM,JPN,ALL,1856922.86,0.0039%
2004,ARM,KAZ,ALL,13600608.46,0.029%
2004,ARM,KGZ,ALL,4736.09,0.000010%
2004,ARM,KOR,ALL,3242896.46,0.0069%
2004,ARM,KWT,ALL,23999,0.000051%
2004,ARM,LBN,ALL,9211659.83,0.019%
2004,ARM,LKA,ALL,342599.43,0.00073%
2004,ARM,MYS,ALL,1501121.16,0.0032%
2004,ARM,PAK,ALL,815986,0.0017%
2004,ARM,PHL,ALL,11669.4,0.000025%
2004,ARM,SAU,ALL,82920,0.00018%
2004,ARM,SGP,ALL,1057538.54,0.0022%
2004,ARM,SYR,ALL,943340.23,0.0020%
2004,ARM,THA,ALL,640977.01,0.0014%
2004,ARM,TKM,ALL,99072.72,0.00021%
2004,ARM,TUR,ALL,36937342.17,0.078%
2004,ARM,UZB,ALL,1278806.47,0.0027%
2004,ARM,VNM,ALL,911042.67,0.0019%
2004,ARM,XXB,ALL,1679004.49,0.0036%
2004,ARM,YEM,ALL,16786,0.000036%
2004,ARM,AND,ALL,17738.69,0.000038%
2004,ARM,AUT,ALL,8657931.69,0.018%
2004,ARM,BGR,ALL,13499821.53,0.029%
2004,ARM,BIH,ALL,195999,0.00041%
2004,ARM,BLR,ALL,9244449.5,0.020%
2004,ARM,BLX,ALL,155034461.48,0.33%
2004,ARM,CHE,ALL,44676221.13,0.095%
2004,ARM,CZE,ALL,5917579.06,0.013%
2004,ARM,DEU,ALL,65003152.35,0.14%
2004,ARM,DNK,ALL,2161658.51,0.0046%
2004,ARM,ESP,ALL,6514611.45,0.014%
2004,ARM,EST,ALL,628733.48,0.0013%
2004,ARM,FIN,ALL,4168326.25,0.0088%
