year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2016,ARM,ALL,360410,7060,0.00040%
2016,ARM,ALL,370390,994,0.000056%
2016,ARM,ALL,380290,67958,0.0038%
2016,ARM,ALL,380810,2336,0.00013%
2016,ARM,ALL,380820,2287,0.00013%
2016,ARM,ALL,380830,22301,0.0012%
2016,ARM,ALL,380840,549,0.000031%
2016,ARM,ALL,380890,157,0.0000088%
2016,ARM,ALL,380910,1837,0.00010%
2016,ARM,ALL,381190,58,0.0000032%
2016,ARM,ALL,381400,3377,0.00019%
2016,ARM,ALL,382000,11205,0.00063%
2016,ARM,ALL,382200,6135,0.00034%
2016,ARM,ALL,382340,1119,0.000063%
2016,ARM,ALL,382350,162,0.0000091%
2016,ARM,ALL,382390,169905,0.0095%
2016,ARM,ALL,390190,375,0.000021%
2016,ARM,ALL,390390,6,3.4e-7%
2016,ARM,ALL,390511,325555,0.018%
2016,ARM,ALL,390519,3123,0.00017%
2016,ARM,ALL,390690,1060,0.000059%
2016,ARM,ALL,390710,5805,0.00032%
2016,ARM,ALL,390730,858,0.000048%
2016,ARM,ALL,390760,1083722,0.061%
2016,ARM,ALL,390810,22779,0.0013%
2016,ARM,ALL,390950,1335,0.000075%
2016,ARM,ALL,391231,1,5.6e-8%
2016,ARM,ALL,391239,4557,0.00026%
2016,ARM,ALL,391290,10,5.6e-7%
2016,ARM,ALL,391510,48213,0.0027%
2016,ARM,ALL,391620,802347,0.045%
2016,ARM,ALL,391690,665,0.000037%
2016,ARM,ALL,391710,66524,0.0037%
2016,ARM,ALL,391721,1497239,0.084%
2016,ARM,ALL,391722,58337,0.0033%
2016,ARM,ALL,391723,14671,0.00082%
2016,ARM,ALL,391729,33,0.0000018%
2016,ARM,ALL,391731,224,0.000013%
2016,ARM,ALL,391732,114790,0.0064%
2016,ARM,ALL,391733,143,0.0000080%
2016,ARM,ALL,391739,16610,0.00093%
2016,ARM,ALL,391740,39706,0.0022%
2016,ARM,ALL,391910,44924,0.0025%
2016,ARM,ALL,391990,4064,0.00023%
2016,ARM,ALL,392010,183222,0.010%
2016,ARM,ALL,392020,230559,0.013%
2016,ARM,ALL,392042,23777,0.0013%
2016,ARM,ALL,392051,33,0.0000018%
2016,ARM,ALL,392069,22664,0.0013%
2016,ARM,ALL,392071,916,0.000051%
2016,ARM,ALL,392112,4741,0.00027%
2016,ARM,ALL,392113,7203,0.00040%
2016,ARM,ALL,392190,15223,0.00085%
2016,ARM,ALL,392290,1641,0.000092%
2016,ARM,ALL,392310,14096,0.00079%
2016,ARM,ALL,392321,98210,0.0055%
2016,ARM,ALL,392329,53981,0.0030%
2016,ARM,ALL,392330,2134213,0.12%
2016,ARM,ALL,392340,19,0.0000011%
2016,ARM,ALL,392350,57297,0.0032%
2016,ARM,ALL,392390,279378,0.016%
2016,ARM,ALL,392410,5180,0.00029%
2016,ARM,ALL,392490,7889,0.00044%
2016,ARM,ALL,392510,91,0.0000051%
2016,ARM,ALL,392520,19653,0.0011%
2016,ARM,ALL,392530,22,0.0000012%
2016,ARM,ALL,392590,1226332,0.069%
2016,ARM,ALL,392610,100,0.0000056%
2016,ARM,ALL,392620,5787,0.00032%
2016,ARM,ALL,392630,2511,0.00014%
2016,ARM,ALL,392640,3109,0.00017%
2016,ARM,ALL,392690,89587,0.0050%
2016,ARM,ALL,400520,8423,0.00047%
2016,ARM,ALL,400591,15,8.4e-7%
2016,ARM,ALL,400700,1287,0.000072%
2016,ARM,ALL,400821,14342,0.00080%
2016,ARM,ALL,400829,1566,0.000088%
2016,ARM,ALL,400910,698,0.000039%
2016,ARM,ALL,400920,233,0.000013%
2016,ARM,ALL,400930,516,0.000029%
2016,ARM,ALL,400950,2522,0.00014%
2016,ARM,ALL,401010,1799,0.00010%
2016,ARM,ALL,401091,433,0.000024%
2016,ARM,ALL,401099,769,0.000043%
2016,ARM,ALL,401110,155836,0.0087%
2016,ARM,ALL,401120,7814,0.00044%
2016,ARM,ALL,401130,160,0.0000090%
2016,ARM,ALL,401410,40615,0.0023%
2016,ARM,ALL,401691,4212,0.00024%
2016,ARM,ALL,401693,12298,0.00069%
2016,ARM,ALL,401694,43,0.0000024%
2016,ARM,ALL,401695,989,0.000055%
2016,ARM,ALL,401699,10127,0.00057%
2016,ARM,ALL,410121,586648,0.033%
2016,ARM,ALL,410210,18295,0.0010%
2016,ARM,ALL,410221,53063,0.0030%
2016,ARM,ALL,410429,397006,0.022%
2016,ARM,ALL,410431,38008,0.0021%
2016,ARM,ALL,410519,268476,0.015%
2016,ARM,ALL,410710,7984,0.00045%
2016,ARM,ALL,410790,574,0.000032%
